year,category,nominee,film,won,total_nominations
2005,Supporting Actress,Laura Linney,Kinsey,False,1.0
2005,Supporting Actress,Virginia Madsen,Sideways,False,5.0
2005,Supporting Actress,Sophie Okonedo,Hotel Rwanda,False,3.0
2005,Supporting Actress,Natalie Portman,Closer,False,2.0
2005,Other,Brad Bird,The Incredibles,True,4.0
2005,Other,Bill Damaschke,Shark Tale,False,1.0
2005,Other,Andrew Adamson,Shrek 2,False,2.0
2005,Other,Dante Ferretti/Francesca Lo Schiavo,The Aviator,True,11.0
2005,Other,Gemma Jackson/Trisha Edwards,Finding Neverland,False,7.0
2005,Other,Rick Heinrichs/Cheryl Carasik,Lemony Snicket's A Series of Unfortunate Events,False,4.0
2005,Other,Anthony Pratt/Celia Bobak,The Phantom of the Opera,False,3.0
2005,Other,Aline Bonetto,A Very Long Engagement,False,2.0
2005,Cinematography,Robert Richardson,The Aviator,True,11.0
2005,Cinematography,Zhao Xiaoding,House of Flying Daggers,False,1.0
2005,Cinematography,Caleb Deschanel,The Passion of the Christ,False,3.0
2005,Cinematography,John Mathieson,The Phantom of the Opera,False,3.0
2005,Cinematography,Bruno Delbonnel,A Very Long Engagement,False,2.0
2005,Other,Sandy Powell,The Aviator,True,11.0
2005,Other,Alexandra Byrne,Finding Neverland,False,7.0
2005,Other,Colleen Atwood,Lemony Snicket's A Series of Unfortunate Events,False,4.0
2005,Other,Sharen Davis,Ray,False,6.0
2005,Other,Bob Ringwood,Troy,False,1.0
2005,Director,Martin Scorsese,The Aviator,False,11.0
2005,Director,Clint Eastwood,Million Dollar Baby,True,7.0
2005,Director,Taylor Hackford,Ray,False,6.0
2005,Director,Alexander Payne,Sideways,False,5.0
2005,Director,Mike Leigh,Vera Drake,False,3.0
2005,Other,Ross Kauffman/Zana Briski,Born into Brothels,True,1.0
2005,Other,Luigi Falorni/Byambasuren Davaa,The Story of the Weeping Camel,False,1.0
2005,Other,Morgan Spurlock,Super Size Me,False,1.0
2005,Other,Lauren Lazin/Karolyn Ali,Tupac: Resurrection,False,1.0
2005,Other,Kirby Dick/Eddie Schmidt,Twist of Faith,False,1.0
2005,Other,Gerardine Wurzburg,Autism Is a World,False,1.0
2005,Other,Hanna Polak/Andrzej Celinski,The Children of Leningradsky,False,1.0
2005,Other,Hubert Davis/Erin Faith Young,Hardwood,False,1.0
2005,Other,Robert Hudson/Bobby Houston,Mighty Times: The Children's March,True,1.0
2005,Other,Oren Jacoby/Steve Kalafer,Sister Rose's Passion,False,1.0
2005,Film Editing,Thelma Schoonmaker,The Aviator,True,11.0
2005,Film Editing,Jim Miller/Paul Rubell,Collateral,False,2.0
2005,Film Editing,Matt Chesse,Finding Neverland,False,7.0
2005,Film Editing,Joel Cox,Million Dollar Baby,False,7.0
2005,Film Editing,Paul Hirsch,Ray,False,6.0
2005,Other,Sweden,As It Is in Heaven,False,1.0
2005,Other,France,The Chorus (Les Choristes),False,2.0
2005,Other,Germany,Downfall,False,1.0
2005,Other,Spain,The Sea Inside,True,2.0
2005,Other,South Africa,Yesterday,False,1.0
2005,Other,Valli O'Reilly/Bill Corso,Lemony Snicket's A Series of Unfortunate Events,True,4.0
2005,Other,Keith Vanderlaan/Christien Tinsley,The Passion of the Christ,False,3.0
2005,Other,Jo Allen/Manuel García,The Sea Inside,False,2.0
2005,Other,Jan A.P. Kaczmarek,Finding Neverland,True,7.0
2005,Other,John Williams,Harry Potter and the Prisoner of Azkaban,False,2.0
2005,Other,Thomas Newman,Lemony Snicket's A Series of Unfortunate Events,False,4.0
2005,Other,John Debney,The Passion of the Christ,False,3.0
2005,Other,James Newton Howard,The Village,False,1.0
2005,Other,Adam Duritz/Charles Gillingham/Jim Bogios/David Immergluck/Matthew Malley/David Bryson/Daniel Vickrey,Shrek 2,False,2.0
2005,Other,Jorge Drexler,The Motorcycle Diaries,True,2.0
2005,Other,Glen Ballard/Alan Silvestri,The Polar Express,False,3.0
2005,Other,Andrew Lloyd Webber/Charles Hart,The Phantom of the Opera,False,3.0
2005,Other,Bruno Coulais/Christophe Barratier,The Chorus (Les Choristes),False,2.0
2005,Best Picture,Michael Mann/Graham King,The Aviator,False,11.0
2005,Best Picture,Richard N. Gladstein/Nellie Bellflower,Finding Neverland,False,7.0
2005,Best Picture,Clint Eastwood/Albert S. Ruddy/Tom Rosenberg,Million Dollar Baby,True,7.0
2005,Best Picture,Taylor Hackford/Stuart Benjamin/Howard Baldwin,Ray,False,6.0
2005,Best Picture,Michael London,Sideways,False,5.0
2005,Other,Sejong Park/Andrew Gregory,Birthday Boy,False,1.0
2005,Other,Jeff Fowler/Tim Miller,Gopher Broke,False,1.0
2005,Other,Bill Plympton,Guard Dog,False,1.0
2005,Other,Mike Gabriel/Baker Bloodworth,Lorenzo,False,1.0
2005,Other,Chris Landreth,Ryan,True,1.0
2005,Other,Gary McKendry,Everything in This Country Must,False,1.0
2005,Other,Ashvin Kumar,Little Terrorist,False,1.0
2005,Other,Nacho Vigalondo,7:35 in the Morning (7:35 de la Mañana),False,1.0
2005,Other,Taika Waititi/Ainsley Gardiner,"Two Cars, One Night",False,1.0
2005,Other,Andrea Arnold,Wasp,True,1.0
2005,Other,Michael Silvers/Randy Thom,The Incredibles,True,4.0
2005,Other,Randy Thom/Dennis Leonard,The Polar Express,False,3.0
2005,Other,Paul N.J. Ottosson,Spider-Man 2,False,3.0
2005,Other,Tom Fleischman/Petur Hliddal,The Aviator,False,11.0
2005,Other,Randy Thom/Gary A. Rizzo/Doc Kane,The Incredibles,False,4.0
2005,Other,Randy Thom/Tom Johnson/Dennis Sands/William B. Kaplan,The Polar Express,False,3.0
2005,Other,Scott Millan/Greg Orloff/Bob Beemer/Steve Cantamessa,Ray,True,6.0
2005,Other,Kevin O'Connell/Greg P. Russell/Jeffrey J. Haboush/Joseph Geisinger,Spider-Man 2,False,3.0
2005,Other,Roger Guyett/Tim Burke/John Richardson/Bill George,Harry Potter and the Prisoner of Azkaban,False,2.0
2005,Other,John Nelson/Andrew R. Jones/Erik Nash/Joe Letteri,"I, Robot",False,1.0
2005,Other,John Dykstra/Scott Stokdyk/Anthony LaMolinara/John Frazier,Spider-Man 2,True,3.0
2005,Other,Richard Linklater/Julie Delpy/Ethan Hawke/Kim Krizan,Before Sunset,False,1.0
2005,Other,David Magee,Finding Neverland,False,7.0
2005,Other,Paul Haggis,Million Dollar Baby,False,7.0
2005,Other,José Rivera,The Motorcycle Diaries,False,2.0
2005,Other,Alexander Payne/Jim Taylor,Sideways,True,5.0
2005,Other,John Logan,The Aviator,False,11.0
2005,Other,Charlie Kaufman/Michel Gondry/Pierre Bismuth,Eternal Sunshine of the Spotless Mind,True,2.0
2005,Other,Keir Pearson/Terry George,Hotel Rwanda,False,3.0
2005,Other,Brad Bird,The Incredibles,False,4.0
2005,Other,Mike Leigh,Vera Drake,False,3.0
2005,Other,Roger Mayer,,True,
2005,Other,Sidney Lumet,,True,
2005,Other,Takuo Miyagishima,,True,
2005,Other,Arthur Widmer,,True,
2006,Leading Actor,Philip Seymour Hoffman,Capote,True,5.0
2006,Leading Actor,Terrence Howard,Hustle & Flow,False,2.0
2006,Leading Actor,Heath Ledger,Brokeback Mountain,False,8.0
2006,Leading Actor,Joaquin Phoenix,Walk the Line,False,5.0
2006,Leading Actor,David Strathairn,"Good Night, and Good Luck.",False,6.0
2006,Supporting Actor,George Clooney,Syriana,True,2.0
2006,Supporting Actor,Matt Dillon,Crash,False,6.0
2006,Supporting Actor,Paul Giamatti,Cinderella Man,False,3.0
2006,Supporting Actor,Jake Gyllenhaal,Brokeback Mountain,False,8.0
2006,Supporting Actor,William Hurt,A History of Violence,False,2.0
2006,Leading Actress,Judi Dench,Mrs. Henderson Presents,False,2.0
2006,Leading Actress,Felicity Huffman,Transamerica,False,2.0
2006,Leading Actress,Keira Knightley,Pride & Prejudice,False,4.0
2006,Leading Actress,Charlize Theron,North Country,False,2.0
2006,Leading Actress,Reese Witherspoon,Walk the Line,True,5.0
2006,Supporting Actress,Amy Adams,Junebug,False,1.0
2006,Supporting Actress,Catherine Keener,Capote,False,5.0
2006,Supporting Actress,Frances McDormand,North Country,False,2.0
2006,Supporting Actress,Rachel Weisz,The Constant Gardener,True,4.0
2006,Supporting Actress,Michelle Williams,Brokeback Mountain,False,8.0
2006,Other,Hayao Miyazaki,Howl's Moving Castle,False,1.0
2006,Other,Mike Johnson/Tim Burton,Tim Burton's Corpse Bride,False,1.0
2006,Other,Nick Park/Steve Box,Wallace & Gromit in The Curse of the Were-Rabbit,True,1.0
2006,Other,Jim Bissell/Jan Pascale,"Good Night, and Good Luck.",False,6.0
2006,Other,Stuart Craig/Stephenie McMillan,Harry Potter and the Goblet of Fire,False,1.0
2006,Other,Grant Major/Dan Hennah/Simon Bright,King Kong,False,4.0
2006,Other,John Myhre/Gretchen Rau,Memoirs of a Geisha,True,6.0
2006,Other,Sarah Greenwood/Katie Spencer,Pride & Prejudice,False,4.0
2006,Cinematography,Wally Pfister,Batman Begins,False,1.0
2006,Cinematography,Rodrigo Prieto,Brokeback Mountain,False,8.0
2006,Cinematography,Robert Elswit,"Good Night, and Good Luck.",False,6.0
2006,Cinematography,Dion Beebe,Memoirs of a Geisha,True,6.0
2006,Cinematography,Emmanuel Lubezki,The New World,False,1.0
2006,Other,Gabriella Pescucci,Charlie and the Chocolate Factory,False,1.0
2006,Other,Colleen Atwood,Memoirs of a Geisha,True,6.0
2006,Other,Sandy Powell,Mrs. Henderson Presents,False,2.0
2006,Other,Jacqueline Durran,Pride & Prejudice,False,4.0
2006,Other,Arianne Phillips,Walk the Line,False,5.0
2006,Director,Ang Lee,Brokeback Mountain,True,8.0
2006,Director,Bennett Miller,Capote,False,5.0
2006,Director,Paul Haggis,Crash,False,6.0
2006,Director,George Clooney,"Good Night, and Good Luck.",False,6.0
2006,Director,Steven Spielberg,Munich,False,5.0
2006,Other,Hubert Sauper,Darwin's Nightmare,False,1.0
2006,Other,Alex Gibney/Jason Kliot,Enron: The Smartest Guys in the Room,False,1.0
2006,Other,Luc Jacquet/Yves Darondeau,March of the Penguins,True,1.0
2006,Other,Henry-Alex Rubin/Dana Adam Shapiro,Murderball,False,1.0
2006,Other,Marshall Curry,Street Fight,False,1.0
2006,Other,Dan Krauss,The Death of Kevin Carter: Casualty of the Bang Bang Club,False,1.0
2006,Other,Kimberlee Acquaro/Stacy Sherman,God Sleeps in Rwanda,False,1.0
2006,Other,Steven Okazaki,The Mushroom Club,False,1.0
2006,Other,Corinne Marrinan/Eric Simonson,A Note of Triumph: The Golden Age of Norman Corwin,True,1.0
2006,Film Editing,Mike Hill/Dan Hanley,Cinderella Man,False,3.0
2006,Film Editing,Claire Simpson,The Constant Gardener,False,4.0
2006,Film Editing,Hughes Winborne,Crash,True,6.0
2006,Film Editing,Michael Kahn,Munich,False,5.0
2006,Film Editing,Michael McCusker,Walk the Line,False,5.0
2006,Other,Italy,Don't Tell,False,1.0
2006,Other,France,Joyeux Noël,False,1.0
2006,Other,The Palestinian Territories,Paradise Now,False,1.0
2006,Other,Germany,Sophie Scholl - The Final Days,False,1.0
2006,Other,South Africa,Tsotsi,True,1.0
2006,Other,Howard Berger/Tami Lane,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",True,3.0
2006,Other,David Leroy Anderson/Lance Anderson,Cinderella Man,False,3.0
2006,Other,Dave Elsey/Nikki Gooley,Star Wars: Episode III Revenge of the Sith,False,1.0
2006,Other,Gustavo Santaolalla,Brokeback Mountain,True,8.0
2006,Other,Alberto Iglesias,The Constant Gardener,False,4.0
2006,Other,John Williams,Memoirs of a Geisha,False,6.0
2006,Other,John Williams,Munich,False,5.0
2006,Other,Dario Marianelli,Pride & Prejudice,False,4.0
2006,Other,"Kathleen ""Bird"" York/Michael Becker",Crash,False,6.0
2006,Other,Jordan Houston/Cedric Coleman/Paul Beauregard,Hustle & Flow,True,2.0
2006,Other,Dolly Parton,Transamerica,False,2.0
2006,Best Picture,Diana Ossana/James Schamus,Brokeback Mountain,False,8.0
2006,Best Picture,Caroline Baron/William Vince/Michael Ohoven,Capote,False,5.0
2006,Best Picture,Paul Haggis/Cathy Schulman,Crash,True,6.0
2006,Best Picture,Grant Heslov,"Good Night, and Good Luck.",False,6.0
2006,Best Picture,Kathleen Kennedy/Steven Spielberg/Barry Mendel,Munich,False,5.0
2006,Other,Sharon Colman,Badgered,False,1.0
2006,Other,John Canemaker/Peggy Stern,The Moon and the Son: An Imagined Conversation,True,1.0
2006,Other,Anthony Lucas,The Mysterious Geographic Explorations of Jasper Morello,False,1.0
2006,Other,Shane Acker,9,False,1.0
2006,Other,Andrew Jimenez/Mark Andrews,One Man Band,False,1.0
2006,Other,Ulrike Grote,Ausreisser (The Runaway),False,1.0
2006,Other,Sean Ellis/Lene Bausager,Cashback,False,1.0
2006,Other,Rúnar Rúnarsson/Thor S. Sigurjónsson,The Last Farm,False,1.0
2006,Other,Rob Pearlstein/Pia Clemente,Our Time Is Up,False,1.0
2006,Other,Martin McDonagh,Six Shooter,True,1.0
2006,Other,Mike Hopkins/Ethan Van der Ryn,King Kong,True,4.0
2006,Other,Wylie Stateman,Memoirs of a Geisha,False,6.0
2006,Other,Richard King,War of the Worlds,False,3.0
2006,Other,Terry Porter/Dean A. Zupancic/Tony Johnson,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,3.0
2006,Other,Christopher Boyes/Michael Semanick/Michael Hedges/Hammond Peek,King Kong,True,4.0
2006,Other,Kevin O'Connell/Greg P. Russell/Rick Kline/John Pritchett,Memoirs of a Geisha,False,6.0
2006,Other,Paul Massey/D.M. Hemphill/Peter F. Kurland,Walk the Line,False,5.0
2006,Other,Andy Nelson/Anna Behlmer/Ronald Judkins,War of the Worlds,False,3.0
2006,Other,Dean Wright/Bill Westenhofer/Jim Berney/Scott Farrar,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,3.0
2006,Other,Joe Letteri/Brian Van't Hul/Christian Rivers/Richard Taylor,King Kong,True,4.0
2006,Other,Dennis Muren/Pablo Helman/Randal M. Dutra/Daniel Sudick,War of the Worlds,False,3.0
2006,Other,Larry McMurtry/Diana Ossana,Brokeback Mountain,True,8.0
2006,Other,Dan Futterman,Capote,False,5.0
2006,Other,Jeffrey Caine,The Constant Gardener,False,4.0
2006,Other,Josh Olson,A History of Violence,False,2.0
2006,Other,Tony Kushner/Eric Roth,Munich,False,5.0
2006,Other,Paul Haggis/Bobby Moresco,Crash,True,6.0
2006,Other,George Clooney/Grant Heslov,"Good Night, and Good Luck.",False,6.0
2006,Other,Woody Allen,Match Point,False,1.0
2006,Other,Noah Baumbach,The Squid and the Whale,False,1.0
2006,Other,Stephen Gaghan,Syriana,False,2.0
2006,Other,Robert Altman,,True,
2006,Other,Gary Demos,,True,
2006,Other,Don Hall,,True,
2007,Leading Actor,Leonardo DiCaprio,Blood Diamond,False,5.0
2007,Leading Actor,Ryan Gosling,Half Nelson,False,1.0
2007,Leading Actor,Peter O'Toole,Venus,False,1.0
2007,Leading Actor,Will Smith,The Pursuit of Happyness,False,1.0
2007,Leading Actor,Forest Whitaker,The Last King of Scotland,True,1.0
2007,Supporting Actor,Alan Arkin,Little Miss Sunshine,True,4.0
2007,Supporting Actor,Jackie Earle Haley,Little Children,False,3.0
2007,Supporting Actor,Djimon Hounsou,Blood Diamond,False,5.0
2007,Supporting Actor,Eddie Murphy,Dreamgirls,False,8.0
2007,Supporting Actor,Mark Wahlberg,The Departed,False,5.0
2007,Leading Actress,Penélope Cruz,Volver,False,1.0
2007,Leading Actress,Judi Dench,Notes on a Scandal,False,4.0
2007,Leading Actress,Helen Mirren,The Queen,True,6.0
2007,Leading Actress,Meryl Streep,The Devil Wears Prada,False,2.0
2007,Leading Actress,Kate Winslet,Little Children,False,3.0
2007,Supporting Actress,Adriana Barraza,Babel,False,7.0
2007,Supporting Actress,Cate Blanchett,Notes on a Scandal,False,4.0
2007,Supporting Actress,Abigail Breslin,Little Miss Sunshine,False,4.0
2007,Supporting Actress,Jennifer Hudson,Dreamgirls,True,8.0
2007,Supporting Actress,Rinko Kikuchi,Babel,False,7.0
2007,Other,John Lasseter,Cars,False,2.0
2007,Other,George Miller,Happy Feet,True,1.0
2007,Other,Gil Kenan,Monster House,False,1.0
2007,Other,John Myhre/Nancy Haigh,Dreamgirls,False,8.0
2007,Other,Jeannine Oppewall/Gretchen Rau/Leslie E. Rollins,The Good Shepherd,False,1.0
2007,Other,Eugenio Caballero/Pilar Revuelta,Pan's Labyrinth,True,6.0
2007,Other,Rick Heinrichs/Cheryl Carasik,Pirates of the Caribbean: Dead Man's Chest,False,4.0
2007,Other,Nathan Crowley/Julie Ochipinti,The Prestige,False,2.0
2007,Cinematography,Vilmos Zsigmond,The Black Dahlia,False,1.0
2007,Cinematography,Emmanuel Lubezki,Children of Men,False,3.0
2007,Cinematography,Dick Pope,The Illusionist,False,1.0
2007,Cinematography,Guillermo Navarro,Pan's Labyrinth,True,6.0
2007,Cinematography,Wally Pfister,The Prestige,False,2.0
2007,Other,Yee Chung Man,Curse of the Golden Flower,False,1.0
2007,Other,Patricia Field,The Devil Wears Prada,False,2.0
2007,Other,Sharen Davis,Dreamgirls,False,8.0
2007,Other,Milena Canonero,Marie Antoinette,True,1.0
2007,Other,Consolata Boyle,The Queen,False,6.0
2007,Director,Alejandro González Iñárritu,Babel,False,7.0
2007,Director,Martin Scorsese,The Departed,True,5.0
2007,Director,Clint Eastwood,Letters from Iwo Jima,False,4.0
2007,Director,Stephen Frears,The Queen,False,6.0
2007,Director,Paul Greengrass,United 93,False,2.0
2007,Other,Amy Berg/Frank Donner,Deliver Us from Evil,False,1.0
2007,Other,Davis Guggenheim,An Inconvenient Truth,True,2.0
2007,Other,James Longley/John Sinno,Iraq in Fragments,False,1.0
2007,Other,Heidi Ewing/Rachel Grady,Jesus Camp,False,1.0
2007,Other,Laura Poitras/Jocelyn Glatzer,"My Country, My Country",False,1.0
2007,Other,Ruby Yang/Thomas Lennon,The Blood of Yingzhou District,True,1.0
2007,Other,Leslie Iwerks/Mike Glad,Recycled Life,False,1.0
2007,Other,Karen Goodman/Kirk Simon,Rehearsing a Dream,False,1.0
2007,Other,Nathaniel Kahn/Susan Rose Behr,Two Hands,False,1.0
2007,Film Editing,Stephen Mirrione/Douglas Crise,Babel,False,7.0
2007,Film Editing,Steven Rosenblum,Blood Diamond,False,5.0
2007,Film Editing,Alex Rodríguez/Alfonso Cuarón,Children of Men,False,3.0
2007,Film Editing,Thelma Schoonmaker,The Departed,True,5.0
2007,Film Editing,Clare Douglas/Christopher Rouse/Richard Pearson,United 93,False,2.0
2007,Other,Denmark,After the Wedding,False,1.0
2007,Other,Algeria,Days of Glory (Indigènes),False,1.0
2007,Other,Germany,The Lives of Others,True,1.0
2007,Other,Mexico,Pan's Labyrinth,False,6.0
2007,Other,Canada,Water,False,1.0
2007,Other,Aldo Signoretti/Vittorio Sodano,Apocalypto,False,3.0
2007,Other,Kazuhiro Tsuji/Bill Corso,Click,False,1.0
2007,Other,David Martí/Montse Ribé,Pan's Labyrinth,True,6.0
2007,Other,Gustavo Santaolalla,Babel,True,7.0
2007,Other,Thomas Newman,The Good German,False,1.0
2007,Other,Philip Glass,Notes on a Scandal,False,4.0
2007,Other,Javier Navarrete,Pan's Labyrinth,False,6.0
2007,Other,Alexandre Desplat,The Queen,False,6.0
2007,Other,Melissa Etheridge,An Inconvenient Truth,True,2.0
2007,Other,Henry Krieger/Scott Cutler/Anne Preven,Dreamgirls,False,8.0
2007,Other,Henry Krieger/Siedah Garrett,Dreamgirls,False,8.0
2007,Other,Randy Newman,Cars,False,2.0
2007,Other,Henry Krieger/Willie Reale,Dreamgirls,False,8.0
2007,Best Picture,Alejandro González Iñárritu/Jon Kilik/Steve Golin,Babel,False,7.0
2007,Best Picture,Graham King,The Departed,True,5.0
2007,Best Picture,Clint Eastwood/Steven Spielberg/Robert Lorenz,Letters from Iwo Jima,False,4.0
2007,Best Picture,David T. Friendly/Peter Saraf/Marc Turtletaub,Little Miss Sunshine,False,4.0
2007,Best Picture,Andy Harries/Christine Langan/Tracey Seaward,The Queen,False,6.0
2007,Other,Torill Kove,The Danish Poet,True,1.0
2007,Other,Gary Rydstrom,Lifted,False,1.0
2007,Other,Roger Allers/Don Hahn,The Little Matchgirl,False,1.0
2007,Other,Géza M. Tóth,Maestro,False,1.0
2007,Other,Chris Renaud/Michael Thurmeier,No Time for Nuts,False,1.0
2007,Other,Javier Fesser/Luis Manso,Binta and the Great Idea (Binta Y La Gran Idea),False,1.0
2007,Other,Borja Cobeaga,Éramos Pocos (One Too Many),False,1.0
2007,Other,Søren Pilmark/Kim Magnusson,Helmer & Son,False,1.0
2007,Other,Peter Templeman/Stuart Parkyn,The Saviour,False,1.0
2007,Other,Ari Sandel,West Bank Story,True,1.0
2007,Other,Sean McCormack/Kami Asgar,Apocalypto,False,3.0
2007,Other,Lon Bender,Blood Diamond,False,5.0
2007,Other,Alan Robert Murray/Bub Asman,Flags of Our Fathers,False,2.0
2007,Other,Alan Robert Murray/Bub Asman,Letters from Iwo Jima,True,4.0
2007,Other,Christopher Boyes/George Watters II,Pirates of the Caribbean: Dead Man's Chest,False,4.0
2007,Other,Kevin O'Connell/Greg P. Russell/Fernando Cámara,Apocalypto,False,3.0
2007,Other,Andy Nelson/Anna Behlmer/Ivan Sharrock,Blood Diamond,False,5.0
2007,Other,Michael Minkler/Bob Beemer/Willie Burton,Dreamgirls,True,8.0
2007,Other,John Reitz/Dave Campbell/Gregg Rudloff/Walt Martin,Flags of Our Fathers,False,2.0
